seller_id,seller_name,rating
6753,seller_6753,2
6754,seller_6754,3
6755,seller_6755,2
6756,seller_6756,2
6757,seller_6757,1
6758,seller_6758,2
6759,seller_6759,4
6760,seller_6760,3
6761,seller_6761,2
6762,seller_6762,2
6763,seller_6763,4
6764,seller_6764,3
6765,seller_6765,2
6766,seller_6766,5
6767,seller_6767,5
6768,seller_6768,5
6769,seller_6769,5
6770,seller_6770,4
6771,seller_6771,1
6772,seller_6772,4
6773,seller_6773,3
6774,seller_6774,5
6775,seller_6775,5
6776,seller_6776,2
6777,seller_6777,1
6778,seller_6778,1
6779,seller_6779,5
6780,seller_6780,2
6781,seller_6781,5
6782,seller_6782,4
6783,seller_6783,3
6784,seller_6784,1
6785,seller_6785,2
6786,seller_6786,2
6787,seller_6787,3
6788,seller_6788,3
6789,seller_6789,2
6790,seller_6790,2
6791,seller_6791,5
6792,seller_6792,4
6793,seller_6793,3
6794,seller_6794,4
6795,seller_6795,1
6796,seller_6796,2
6797,seller_6797,1
6798,seller_6798,3
6799,seller_6799,5
6800,seller_6800,5
6801,seller_6801,3
6802,seller_6802,5
6803,seller_6803,3
6804,seller_6804,4
6805,seller_6805,5
6806,seller_6806,3
6807,seller_6807,5
6808,seller_6808,1
6809,seller_6809,5
6810,seller_6810,2
6811,seller_6811,2
6812,seller_6812,4
6813,seller_6813,1
6814,seller_6814,2
6815,seller_6815,2
6816,seller_6816,2
6817,seller_6817,5
6818,seller_6818,2
6819,seller_6819,4
6820,seller_6820,5
6821,seller_6821,1
6822,seller_6822,4
6823,seller_6823,3
6824,seller_6824,3
6825,seller_6825,3
6826,seller_6826,1
6827,seller_6827,5
6828,seller_6828,3
6829,seller_6829,3
6830,seller_6830,1
6831,seller_6831,4
6832,seller_6832,1
6833,seller_6833,5
6834,seller_6834,1
6835,seller_6835,2
6836,seller_6836,1
6837,seller_6837,4
6838,seller_6838,4
6839,seller_6839,2
6840,seller_6840,3
6841,seller_6841,4
6842,seller_6842,3
6843,seller_6843,1
6844,seller_6844,2
6845,seller_6845,4
6846,seller_6846,3
6847,seller_6847,4
6848,seller_6848,2
6849,seller_6849,3
6850,seller_6850,2
6851,seller_6851,5
6852,seller_6852,4
6853,seller_6853,5
6854,seller_6854,2
6855,seller_6855,1
6856,seller_6856,4
6857,seller_6857,3
6858,seller_6858,2
6859,seller_6859,5
6860,seller_6860,5
6861,seller_6861,4
6862,seller_6862,3
6863,seller_6863,2
6864,seller_6864,1
6865,seller_6865,3
6866,seller_6866,3
6867,seller_6867,3
6868,seller_6868,2
6869,seller_6869,2
6870,seller_6870,1
6871,seller_6871,1
6872,seller_6872,3
6873,seller_6873,1
6874,seller_6874,4
6875,seller_6875,2
6876,seller_6876,2
6877,seller_6877,4
6878,seller_6878,3
6879,seller_6879,4
6880,seller_6880,4
6881,seller_6881,1
6882,seller_6882,2
6883,seller_6883,1
6884,seller_6884,3
6885,seller_6885,2
6886,seller_6886,5
6887,seller_6887,3
6888,seller_6888,3
6889,seller_6889,4
6890,seller_6890,3
6891,seller_6891,2
6892,seller_6892,5
6893,seller_6893,3
6894,seller_6894,3
6895,seller_6895,5
6896,seller_6896,2
6897,seller_6897,3
6898,seller_6898,3
6899,seller_6899,1
6900,seller_6900,4
6901,seller_6901,2
6902,seller_6902,5
6903,seller_6903,1
6904,seller_6904,2
6905,seller_6905,5
6906,seller_6906,3
6907,seller_6907,5
6908,seller_6908,3
6909,seller_6909,3
6910,seller_6910,5
6911,seller_6911,1
6912,seller_6912,3
6913,seller_6913,4
6914,seller_6914,1
6915,seller_6915,2
6916,seller_6916,3
6917,seller_6917,4
6918,seller_6918,2
6919,seller_6919,2
6920,seller_6920,3
6921,seller_6921,2
6922,seller_6922,5
6923,seller_6923,2
6924,seller_6924,5
6925,seller_6925,3
6926,seller_6926,2
6927,seller_6927,5
6928,seller_6928,5
6929,seller_6929,2
6930,seller_6930,3
6931,seller_6931,4
6932,seller_6932,2
6933,seller_6933,1
6934,seller_6934,3
6935,seller_6935,5
6936,seller_6936,1
6937,seller_6937,5
6938,seller_6938,1
6939,seller_6939,5
6940,seller_6940,1
6941,seller_6941,2
6942,seller_6942,5
6943,seller_6943,5
6944,seller_6944,2
6945,seller_6945,3
6946,seller_6946,5
6947,seller_6947,4
6948,seller_6948,4
6949,seller_6949,2
6950,seller_6950,3
6951,seller_6951,4
6952,seller_6952,5
6953,seller_6953,1
6954,seller_6954,2
6955,seller_6955,1
6956,seller_6956,3
6957,seller_6957,2
6958,seller_6958,5
6959,seller_6959,2
6960,seller_6960,3
6961,seller_6961,5
6962,seller_6962,2
6963,seller_6963,3
6964,seller_6964,5
6965,seller_6965,3
6966,seller_6966,5
6967,seller_6967,4
6968,seller_6968,2
6969,seller_6969,4
6970,seller_6970,2
6971,seller_6971,4
6972,seller_6972,5
6973,seller_6973,1
6974,seller_6974,5
6975,seller_6975,1
6976,seller_6976,3
6977,seller_6977,3
6978,seller_6978,3
6979,seller_6979,1
6980,seller_6980,5
6981,seller_6981,5
6982,seller_6982,5
6983,seller_6983,5
6984,seller_6984,3
6985,seller_6985,4
6986,seller_6986,4
6987,seller_6987,3
6988,seller_6988,2
6989,seller_6989,5
6990,seller_6990,3
6991,seller_6991,5
6992,seller_6992,3
6993,seller_6993,2
6994,seller_6994,3
6995,seller_6995,5
6996,seller_6996,2
6997,seller_6997,3
6998,seller_6998,4
6999,seller_6999,5
7000,seller_7000,2
7001,seller_7001,5
7002,seller_7002,3
7003,seller_7003,5
7004,seller_7004,1
7005,seller_7005,5
7006,seller_7006,1
7007,seller_7007,4
7008,seller_7008,5
7009,seller_7009,3
7010,seller_7010,4
7011,seller_7011,2
7012,seller_7012,1
7013,seller_7013,4
7014,seller_7014,4
7015,seller_7015,5
7016,seller_7016,4
7017,seller_7017,4
7018,seller_7018,4
7019,seller_7019,1
7020,seller_7020,2
7021,seller_7021,3
7022,seller_7022,5
7023,seller_7023,2
7024,seller_7024,5
7025,seller_7025,3
7026,seller_7026,4
7027,seller_7027,5
7028,seller_7028,2
7029,seller_7029,5
7030,seller_7030,5
7031,seller_7031,1
7032,seller_7032,2
7033,seller_7033,2
7034,seller_7034,4
7035,seller_7035,2
7036,seller_7036,4
7037,seller_7037,3
7038,seller_7038,1
7039,seller_7039,3
7040,seller_7040,5
7041,seller_7041,3
7042,seller_7042,5
7043,seller_7043,3
7044,seller_7044,1
7045,seller_7045,2
7046,seller_7046,4
7047,seller_7047,5
7048,seller_7048,2
7049,seller_7049,4
7050,seller_7050,2
7051,seller_7051,1
7052,seller_7052,4
7053,seller_7053,1
7054,seller_7054,4
7055,seller_7055,1
7056,seller_7056,2
7057,seller_7057,3
7058,seller_7058,3
7059,seller_7059,5
7060,seller_7060,2
7061,seller_7061,5
7062,seller_7062,2
7063,seller_7063,5
7064,seller_7064,2
7065,seller_7065,2
7066,seller_7066,1
7067,seller_7067,3
7068,seller_7068,3
7069,seller_7069,3
7070,seller_7070,3
7071,seller_7071,5
7072,seller_7072,1
7073,seller_7073,5
7074,seller_7074,5
7075,seller_7075,1
7076,seller_7076,3
7077,seller_7077,1
7078,seller_7078,5
7079,seller_7079,3
7080,seller_7080,4
7081,seller_7081,1
7082,seller_7082,4
7083,seller_7083,3
7084,seller_7084,2
7085,seller_7085,2
7086,seller_7086,1
7087,seller_7087,3
7088,seller_7088,3
7089,seller_7089,3
7090,seller_7090,2
7091,seller_7091,4
7092,seller_7092,3
7093,seller_7093,3
7094,seller_7094,1
7095,seller_7095,3
7096,seller_7096,2
7097,seller_7097,3
7098,seller_7098,3
7099,seller_7099,2
7100,seller_7100,2
7101,seller_7101,5
7102,seller_7102,5
7103,seller_7103,3
7104,seller_7104,1
7105,seller_7105,5
7106,seller_7106,1
7107,seller_7107,1
7108,seller_7108,3
7109,seller_7109,1
7110,seller_7110,5
7111,seller_7111,5
7112,seller_7112,1
7113,seller_7113,2
7114,seller_7114,5
7115,seller_7115,5
7116,seller_7116,3
7117,seller_7117,5
7118,seller_7118,1
7119,seller_7119,2
7120,seller_7120,4
7121,seller_7121,3
7122,seller_7122,2
7123,seller_7123,2
7124,seller_7124,4
7125,seller_7125,3
7126,seller_7126,5
7127,seller_7127,4
7128,seller_7128,2
7129,seller_7129,3
7130,seller_7130,5
7131,seller_7131,5
7132,seller_7132,3
7133,seller_7133,1
7134,seller_7134,2
7135,seller_7135,5
7136,seller_7136,4
7137,seller_7137,2
7138,seller_7138,4
7139,seller_7139,5
7140,seller_7140,2
7141,seller_7141,5
7142,seller_7142,1
7143,seller_7143,5
7144,seller_7144,5
7145,seller_7145,3
7146,seller_7146,3
7147,seller_7147,5
7148,seller_7148,4
7149,seller_7149,1
7150,seller_7150,2
7151,seller_7151,4
7152,seller_7152,4
7153,seller_7153,2
7154,seller_7154,4
7155,seller_7155,1
7156,seller_7156,4
7157,seller_7157,4
7158,seller_7158,5
7159,seller_7159,4
7160,seller_7160,1
7161,seller_7161,1
7162,seller_7162,2
7163,seller_7163,5
7164,seller_7164,4
7165,seller_7165,2
7166,seller_7166,2
7167,seller_7167,5
7168,seller_7168,3
7169,seller_7169,2
7170,seller_7170,2
7171,seller_7171,4
7172,seller_7172,4
7173,seller_7173,2
7174,seller_7174,2
7175,seller_7175,3
7176,seller_7176,4
7177,seller_7177,5
7178,seller_7178,1
7179,seller_7179,5
7180,seller_7180,5
7181,seller_7181,3
7182,seller_7182,3
7183,seller_7183,3
7184,seller_7184,4
7185,seller_7185,4
7186,seller_7186,4
7187,seller_7187,5
7188,seller_7188,4
7189,seller_7189,5
7190,seller_7190,4
7191,seller_7191,5
7192,seller_7192,1
7193,seller_7193,2
7194,seller_7194,4
7195,seller_7195,4
7196,seller_7196,1
7197,seller_7197,4
7198,seller_7198,5
7199,seller_7199,5
7200,seller_7200,3
7201,seller_7201,5
7202,seller_7202,5
7203,seller_7203,3
7204,seller_7204,1
7205,seller_7205,2
7206,seller_7206,2
7207,seller_7207,1
7208,seller_7208,5
7209,seller_7209,2
7210,seller_7210,5
7211,seller_7211,1
7212,seller_7212,2
7213,seller_7213,4
7214,seller_7214,1
7215,seller_7215,2
7216,seller_7216,1
7217,seller_7217,2
7218,seller_7218,1
7219,seller_7219,1
7220,seller_7220,5
7221,seller_7221,5
7222,seller_7222,5
7223,seller_7223,2
7224,seller_7224,4
7225,seller_7225,5
7226,seller_7226,5
7227,seller_7227,5
7228,seller_7228,4
7229,seller_7229,5
7230,seller_7230,4
7231,seller_7231,4
7232,seller_7232,4
7233,seller_7233,4
7234,seller_7234,5
7235,seller_7235,4
7236,seller_7236,1
7237,seller_7237,4
7238,seller_7238,4
7239,seller_7239,5
7240,seller_7240,1
7241,seller_7241,3
7242,seller_7242,1
7243,seller_7243,2
7244,seller_7244,4
7245,seller_7245,4
7246,seller_7246,5
7247,seller_7247,1
7248,seller_7248,1
7249,seller_7249,3
7250,seller_7250,5
7251,seller_7251,1
7252,seller_7252,2
7253,seller_7253,2
7254,seller_7254,1
7255,seller_7255,2
7256,seller_7256,2
7257,seller_7257,1
7258,seller_7258,3
7259,seller_7259,5
7260,seller_7260,3
7261,seller_7261,2
7262,seller_7262,3
7263,seller_7263,4
7264,seller_7264,2
7265,seller_7265,1
7266,seller_7266,2
7267,seller_7267,4
7268,seller_7268,2
7269,seller_7269,1
7270,seller_7270,5
7271,seller_7271,5
7272,seller_7272,4
7273,seller_7273,2
7274,seller_7274,4
7275,seller_7275,4
7276,seller_7276,5
7277,seller_7277,5
7278,seller_7278,4
7279,seller_7279,4
7280,seller_7280,4
7281,seller_7281,2
7282,seller_7282,1
7283,seller_7283,1
7284,seller_7284,2
7285,seller_7285,1
7286,seller_7286,2
7287,seller_7287,2
7288,seller_7288,1
7289,seller_7289,4
7290,seller_7290,5
7291,seller_7291,3
7292,seller_7292,3
7293,seller_7293,1
7294,seller_7294,1
7295,seller_7295,1
7296,seller_7296,2
7297,seller_7297,5
7298,seller_7298,1
7299,seller_7299,2
7300,seller_7300,1
7301,seller_7301,1
7302,seller_7302,1
7303,seller_7303,4
7304,seller_7304,4
7305,seller_7305,5
7306,seller_7306,2
7307,seller_7307,1
7308,seller_7308,5
7309,seller_7309,5
7310,seller_7310,2
7311,seller_7311,3
7312,seller_7312,1
7313,seller_7313,5
7314,seller_7314,3
7315,seller_7315,1
7316,seller_7316,1
7317,seller_7317,5
7318,seller_7318,1
7319,seller_7319,3
7320,seller_7320,2
7321,seller_7321,5
7322,seller_7322,1
7323,seller_7323,4
7324,seller_7324,5
7325,seller_7325,2
7326,seller_7326,5
7327,seller_7327,1
7328,seller_7328,3
7329,seller_7329,3
7330,seller_7330,4
7331,seller_7331,3
7332,seller_7332,4
7333,seller_7333,1
7334,seller_7334,3
7335,seller_7335,5
7336,seller_7336,5
7337,seller_7337,2
7338,seller_7338,2
7339,seller_7339,1
7340,seller_7340,4
7341,seller_7341,2
7342,seller_7342,4
7343,seller_7343,4
7344,seller_7344,1
7345,seller_7345,4
7346,seller_7346,2
7347,seller_7347,5
7348,seller_7348,4
7349,seller_7349,4
7350,seller_7350,5
7351,seller_7351,3
7352,seller_7352,5
7353,seller_7353,4
7354,seller_7354,4
7355,seller_7355,5
7356,seller_7356,1
7357,seller_7357,2
7358,seller_7358,3
7359,seller_7359,4
7360,seller_7360,4
7361,seller_7361,1
7362,seller_7362,2
7363,seller_7363,3
7364,seller_7364,2
7365,seller_7365,4
7366,seller_7366,3
7367,seller_7367,4
7368,seller_7368,2
7369,seller_7369,5
7370,seller_7370,4
7371,seller_7371,4
7372,seller_7372,5
7373,seller_7373,4
7374,seller_7374,4
7375,seller_7375,1
7376,seller_7376,5
7377,seller_7377,3
7378,seller_7378,3
7379,seller_7379,4
7380,seller_7380,3
7381,seller_7381,4
7382,seller_7382,3
7383,seller_7383,5
7384,seller_7384,3
7385,seller_7385,4
7386,seller_7386,5
7387,seller_7387,5
7388,seller_7388,5
7389,seller_7389,5
7390,seller_7390,5
7391,seller_7391,4
7392,seller_7392,2
7393,seller_7393,4
7394,seller_7394,4
7395,seller_7395,5
7396,seller_7396,3
7397,seller_7397,2
7398,seller_7398,4
7399,seller_7399,5
7400,seller_7400,4
7401,seller_7401,2
7402,seller_7402,2
7403,seller_7403,4
7404,seller_7404,2
7405,seller_7405,2
7406,seller_7406,5
7407,seller_7407,3
7408,seller_7408,2
7409,seller_7409,3
7410,seller_7410,1
7411,seller_7411,1
7412,seller_7412,2
7413,seller_7413,4
7414,seller_7414,2
7415,seller_7415,5
7416,seller_7416,5
7417,seller_7417,1
7418,seller_7418,4
7419,seller_7419,1
7420,seller_7420,2
7421,seller_7421,1
7422,seller_7422,3
7423,seller_7423,5
7424,seller_7424,5
7425,seller_7425,2
7426,seller_7426,4
7427,seller_7427,4
7428,seller_7428,3
7429,seller_7429,3
7430,seller_7430,1
7431,seller_7431,5
7432,seller_7432,5
7433,seller_7433,3
7434,seller_7434,5
7435,seller_7435,5
7436,seller_7436,4
7437,seller_7437,3
7438,seller_7438,5
7439,seller_7439,4
7440,seller_7440,4
7441,seller_7441,1
7442,seller_7442,2
7443,seller_7443,5
7444,seller_7444,2
7445,seller_7445,4
7446,seller_7446,5
7447,seller_7447,3
7448,seller_7448,1
7449,seller_7449,3
7450,seller_7450,3
7451,seller_7451,1
7452,seller_7452,1
7453,seller_7453,1
7454,seller_7454,4
7455,seller_7455,2
7456,seller_7456,5
7457,seller_7457,4
7458,seller_7458,1
7459,seller_7459,1
7460,seller_7460,3
7461,seller_7461,2
7462,seller_7462,2
7463,seller_7463,4
7464,seller_7464,2
7465,seller_7465,2
7466,seller_7466,4
7467,seller_7467,4
7468,seller_7468,2
7469,seller_7469,2
7470,seller_7470,5
7471,seller_7471,1
7472,seller_7472,3
7473,seller_7473,1
7474,seller_7474,3
7475,seller_7475,3
7476,seller_7476,2
7477,seller_7477,3
7478,seller_7478,3
7479,seller_7479,2
7480,seller_7480,1
7481,seller_7481,4
7482,seller_7482,2
7483,seller_7483,5
7484,seller_7484,1
7485,seller_7485,1
7486,seller_7486,2
7487,seller_7487,3
7488,seller_7488,5
7489,seller_7489,2
7490,seller_7490,1
7491,seller_7491,1
7492,seller_7492,3
7493,seller_7493,1
7494,seller_7494,2
7495,seller_7495,2
7496,seller_7496,1
7497,seller_7497,3
7498,seller_7498,1
7499,seller_7499,4
7500,seller_7500,5
7501,seller_7501,5
7502,seller_7502,3
7503,seller_7503,3
7504,seller_7504,1
7505,seller_7505,2
7506,seller_7506,1
7507,seller_7507,4
7508,seller_7508,5
7509,seller_7509,5
7510,seller_7510,1
7511,seller_7511,5
7512,seller_7512,1
7513,seller_7513,1
7514,seller_7514,5
7515,seller_7515,2
7516,seller_7516,4
7517,seller_7517,5
7518,seller_7518,3
7519,seller_7519,2
7520,seller_7520,4
7521,seller_7521,5
7522,seller_7522,2
7523,seller_7523,4
7524,seller_7524,1
7525,seller_7525,2
7526,seller_7526,3
7527,seller_7527,4
7528,seller_7528,1
7529,seller_7529,4
7530,seller_7530,2
7531,seller_7531,2
7532,seller_7532,3
7533,seller_7533,2
7534,seller_7534,1
7535,seller_7535,4
7536,seller_7536,5
7537,seller_7537,2
7538,seller_7538,5
7539,seller_7539,3
7540,seller_7540,5
7541,seller_7541,1
7542,seller_7542,1
7543,seller_7543,3
7544,seller_7544,1
7545,seller_7545,4
7546,seller_7546,4
7547,seller_7547,5
7548,seller_7548,4
7549,seller_7549,4
7550,seller_7550,1
7551,seller_7551,1
7552,seller_7552,2
7553,seller_7553,3
7554,seller_7554,1
7555,seller_7555,4
7556,seller_7556,4
7557,seller_7557,4
7558,seller_7558,5
7559,seller_7559,1
7560,seller_7560,2
7561,seller_7561,4
7562,seller_7562,5
7563,seller_7563,3
7564,seller_7564,4
7565,seller_7565,1
7566,seller_7566,4
7567,seller_7567,1
7568,seller_7568,3
7569,seller_7569,2
7570,seller_7570,5
7571,seller_7571,1
7572,seller_7572,3
7573,seller_7573,3
7574,seller_7574,5
7575,seller_7575,5
7576,seller_7576,2
7577,seller_7577,2
7578,seller_7578,1
7579,seller_7579,5
7580,seller_7580,5
7581,seller_7581,2
7582,seller_7582,4
7583,seller_7583,3
7584,seller_7584,2
7585,seller_7585,2
7586,seller_7586,3
7587,seller_7587,2
7588,seller_7588,2
7589,seller_7589,1
7590,seller_7590,1
7591,seller_7591,1
7592,seller_7592,1
7593,seller_7593,4
7594,seller_7594,1
7595,seller_7595,1
7596,seller_7596,3
7597,seller_7597,2
7598,seller_7598,2
7599,seller_7599,3
7600,seller_7600,3
7601,seller_7601,5
7602,seller_7602,4
7603,seller_7603,1
7604,seller_7604,2
7605,seller_7605,4
7606,seller_7606,3
7607,seller_7607,4
7608,seller_7608,1
7609,seller_7609,5
7610,seller_7610,2
7611,seller_7611,5
7612,seller_7612,1
7613,seller_7613,2
7614,seller_7614,5
7615,seller_7615,1
7616,seller_7616,4
7617,seller_7617,1
7618,seller_7618,4
7619,seller_7619,1
7620,seller_7620,5
7621,seller_7621,3
7622,seller_7622,5
7623,seller_7623,1
7624,seller_7624,3
7625,seller_7625,1
7626,seller_7626,3
7627,seller_7627,1
7628,seller_7628,3
7629,seller_7629,3
7630,seller_7630,4
7631,seller_7631,4
7632,seller_7632,1
7633,seller_7633,4
7634,seller_7634,5
7635,seller_7635,4
7636,seller_7636,3
7637,seller_7637,4
7638,seller_7638,5
7639,seller_7639,4
7640,seller_7640,3
7641,seller_7641,4
7642,seller_7642,4
7643,seller_7643,4
7644,seller_7644,2
7645,seller_7645,1
7646,seller_7646,5
7647,seller_7647,1
7648,seller_7648,3
7649,seller_7649,2
7650,seller_7650,2
7651,seller_7651,2
7652,seller_7652,4
7653,seller_7653,5
7654,seller_7654,5
7655,seller_7655,3
7656,seller_7656,1
7657,seller_7657,2
7658,seller_7658,2
7659,seller_7659,4
7660,seller_7660,5
7661,seller_7661,5
7662,seller_7662,5
7663,seller_7663,2
7664,seller_7664,1
7665,seller_7665,3
7666,seller_7666,1
7667,seller_7667,1
7668,seller_7668,5
7669,seller_7669,3
7670,seller_7670,3
7671,seller_7671,3
7672,seller_7672,4
7673,seller_7673,3
7674,seller_7674,2
7675,seller_7675,2
7676,seller_7676,2
7677,seller_7677,3
7678,seller_7678,1
7679,seller_7679,4
7680,seller_7680,3
7681,seller_7681,2
7682,seller_7682,5
7683,seller_7683,1
7684,seller_7684,1
7685,seller_7685,2
7686,seller_7686,3
7687,seller_7687,5
7688,seller_7688,1
7689,seller_7689,2
7690,seller_7690,3
7691,seller_7691,2
7692,seller_7692,1
7693,seller_7693,2
7694,seller_7694,3
7695,seller_7695,4
7696,seller_7696,1
7697,seller_7697,1
7698,seller_7698,5
7699,seller_7699,1
7700,seller_7700,3
7701,seller_7701,5
7702,seller_7702,3
7703,seller_7703,3
7704,seller_7704,1
7705,seller_7705,5
7706,seller_7706,5
7707,seller_7707,5
7708,seller_7708,1
7709,seller_7709,3
7710,seller_7710,1
7711,seller_7711,2
7712,seller_7712,1
7713,seller_7713,5
7714,seller_7714,5
7715,seller_7715,2
7716,seller_7716,5
7717,seller_7717,4
7718,seller_7718,5
7719,seller_7719,1
7720,seller_7720,2
7721,seller_7721,4
7722,seller_7722,4
7723,seller_7723,2
7724,seller_7724,3
7725,seller_7725,2
7726,seller_7726,3
7727,seller_7727,2
7728,seller_7728,1
7729,seller_7729,2
7730,seller_7730,2
7731,seller_7731,4
7732,seller_7732,4
7733,seller_7733,2
7734,seller_7734,2
7735,seller_7735,5
7736,seller_7736,4
7737,seller_7737,1
7738,seller_7738,5
7739,seller_7739,2
7740,seller_7740,1
7741,seller_7741,5
7742,seller_7742,5
7743,seller_7743,3
7744,seller_7744,2
7745,seller_7745,4
7746,seller_7746,3
7747,seller_7747,5
7748,seller_7748,3
7749,seller_7749,3
7750,seller_7750,1
7751,seller_7751,4
7752,seller_7752,4
7753,seller_7753,2
7754,seller_7754,2
7755,seller_7755,4
7756,seller_7756,2
7757,seller_7757,4
7758,seller_7758,2
7759,seller_7759,5
7760,seller_7760,5
7761,seller_7761,3
7762,seller_7762,5
7763,seller_7763,2
7764,seller_7764,3
7765,seller_7765,2
7766,seller_7766,1
7767,seller_7767,3
7768,seller_7768,3
7769,seller_7769,4
7770,seller_7770,1
7771,seller_7771,2
7772,seller_7772,3
7773,seller_7773,3
7774,seller_7774,5
7775,seller_7775,1
7776,seller_7776,5
7777,seller_7777,3
7778,seller_7778,1
7779,seller_7779,3
7780,seller_7780,1
7781,seller_7781,2
7782,seller_7782,1
7783,seller_7783,2
7784,seller_7784,4
7785,seller_7785,2
7786,seller_7786,3
7787,seller_7787,2
7788,seller_7788,4
7789,seller_7789,5
7790,seller_7790,3
7791,seller_7791,4
7792,seller_7792,4
7793,seller_7793,4
7794,seller_7794,4
7795,seller_7795,1
7796,seller_7796,3
7797,seller_7797,3
7798,seller_7798,1
7799,seller_7799,3
7800,seller_7800,4
7801,seller_7801,5
7802,seller_7802,2
7803,seller_7803,4
7804,seller_7804,3
7805,seller_7805,5
7806,seller_7806,4
7807,seller_7807,2
7808,seller_7808,1
7809,seller_7809,2
7810,seller_7810,3
7811,seller_7811,1
7812,seller_7812,4
7813,seller_7813,5
7814,seller_7814,5
7815,seller_7815,5
7816,seller_7816,4
7817,seller_7817,3
7818,seller_7818,5
7819,seller_7819,5
7820,seller_7820,3
7821,seller_7821,1
7822,seller_7822,1
7823,seller_7823,3
7824,seller_7824,4
7825,seller_7825,5
7826,seller_7826,1
7827,seller_7827,1
7828,seller_7828,5
7829,seller_7829,1
7830,seller_7830,5
7831,seller_7831,1
7832,seller_7832,3
7833,seller_7833,1
7834,seller_7834,1
7835,seller_7835,2
7836,seller_7836,2
7837,seller_7837,2
7838,seller_7838,3
7839,seller_7839,1
7840,seller_7840,4
7841,seller_7841,5
7842,seller_7842,1
7843,seller_7843,4
7844,seller_7844,2
7845,seller_7845,5
7846,seller_7846,5
7847,seller_7847,2
7848,seller_7848,4
7849,seller_7849,1
7850,seller_7850,4
7851,seller_7851,5
7852,seller_7852,2
7853,seller_7853,5
7854,seller_7854,3
7855,seller_7855,1
7856,seller_7856,2
7857,seller_7857,3
7858,seller_7858,4
7859,seller_7859,4
7860,seller_7860,1
7861,seller_7861,2
7862,seller_7862,3
7863,seller_7863,3
7864,seller_7864,2
7865,seller_7865,5
7866,seller_7866,5
7867,seller_7867,2
7868,seller_7868,5
7869,seller_7869,2
7870,seller_7870,2
7871,seller_7871,1
7872,seller_7872,3
7873,seller_7873,3
7874,seller_7874,1
7875,seller_7875,4
7876,seller_7876,5
7877,seller_7877,2
7878,seller_7878,5
7879,seller_7879,2
7880,seller_7880,1
7881,seller_7881,4
7882,seller_7882,1
7883,seller_7883,3
7884,seller_7884,3
7885,seller_7885,4
7886,seller_7886,4
7887,seller_7887,5
7888,seller_7888,1
7889,seller_7889,5
7890,seller_7890,3
7891,seller_7891,5
7892,seller_7892,4
7893,seller_7893,5
7894,seller_7894,2
7895,seller_7895,4
7896,seller_7896,5
7897,seller_7897,3
7898,seller_7898,2
7899,seller_7899,5
7900,seller_7900,4
7901,seller_7901,1
7902,seller_7902,5
7903,seller_7903,4
7904,seller_7904,1
7905,seller_7905,5
7906,seller_7906,3
7907,seller_7907,4
7908,seller_7908,1
7909,seller_7909,5
7910,seller_7910,4
7911,seller_7911,1
7912,seller_7912,4
7913,seller_7913,5
7914,seller_7914,2
7915,seller_7915,3
7916,seller_7916,3
7917,seller_7917,1
7918,seller_7918,5
7919,seller_7919,2
7920,seller_7920,4
7921,seller_7921,5
7922,seller_7922,5
7923,seller_7923,2
7924,seller_7924,1
7925,seller_7925,1
7926,seller_7926,4
7927,seller_7927,3
7928,seller_7928,1
7929,seller_7929,4
7930,seller_7930,4
7931,seller_7931,5
7932,seller_7932,2
7933,seller_7933,5
7934,seller_7934,2
7935,seller_7935,5
7936,seller_7936,1
7937,seller_7937,4
7938,seller_7938,2
7939,seller_7939,5
7940,seller_7940,2
7941,seller_7941,4
7942,seller_7942,5
7943,seller_7943,2
7944,seller_7944,5
7945,seller_7945,3
7946,seller_7946,5
7947,seller_7947,4
7948,seller_7948,2
7949,seller_7949,5
7950,seller_7950,1
7951,seller_7951,2
7952,seller_7952,3
7953,seller_7953,2
7954,seller_7954,2
7955,seller_7955,4
7956,seller_7956,3
7957,seller_7957,4
7958,seller_7958,4
7959,seller_7959,2
7960,seller_7960,1
7961,seller_7961,2
7962,seller_7962,3
7963,seller_7963,1
7964,seller_7964,5
7965,seller_7965,2
7966,seller_7966,2
7967,seller_7967,3
7968,seller_7968,3
7969,seller_7969,5
7970,seller_7970,1
7971,seller_7971,2
7972,seller_7972,3
7973,seller_7973,3
7974,seller_7974,2
7975,seller_7975,2
7976,seller_7976,1
7977,seller_7977,5
7978,seller_7978,5
7979,seller_7979,1
7980,seller_7980,4
7981,seller_7981,3
7982,seller_7982,2
7983,seller_7983,5
7984,seller_7984,2
7985,seller_7985,4
7986,seller_7986,1
7987,seller_7987,5
7988,seller_7988,4
7989,seller_7989,1
7990,seller_7990,3
7991,seller_7991,1
7992,seller_7992,3
7993,seller_7993,5
7994,seller_7994,3
7995,seller_7995,1
7996,seller_7996,3
7997,seller_7997,2
7998,seller_7998,5
7999,seller_7999,2
8000,seller_8000,4
8001,seller_8001,5
8002,seller_8002,4
8003,seller_8003,3
8004,seller_8004,2
8005,seller_8005,1
8006,seller_8006,4
8007,seller_8007,1
8008,seller_8008,3
8009,seller_8009,1
8010,seller_8010,3
8011,seller_8011,3
8012,seller_8012,1
8013,seller_8013,5
8014,seller_8014,2
8015,seller_8015,4
8016,seller_8016,5
8017,seller_8017,3
8018,seller_8018,3
8019,seller_8019,3
8020,seller_8020,2
8021,seller_8021,1
8022,seller_8022,1
8023,seller_8023,4
