product_id,product_name,price
5676,product_5676,56
5677,product_5677,74
5678,product_5678,106
5679,product_5679,188
5680,product_5680,124
5681,product_5681,27
5682,product_5682,39
5683,product_5683,137
5684,product_5684,185
5685,product_5685,57
5686,product_5686,43
5687,product_5687,54
5688,product_5688,192
5689,product_5689,80
5690,product_5690,24
5691,product_5691,122
5692,product_5692,200
5693,product_5693,55
5694,product_5694,26
5695,product_5695,53
5696,product_5696,82
5697,product_5697,98
5698,product_5698,50
5699,product_5699,141
5700,product_5700,137
5701,product_5701,190
5702,product_5702,132
5703,product_5703,85
5704,product_5704,146
5705,product_5705,96
5706,product_5706,171
5707,product_5707,22
5708,product_5708,75
5709,product_5709,12
5710,product_5710,19
5711,product_5711,73
5712,product_5712,16
5713,product_5713,109
5714,product_5714,143
5715,product_5715,15
5716,product_5716,44
5717,product_5717,53
5718,product_5718,90
5719,product_5719,195
5720,product_5720,44
5721,product_5721,127
5722,product_5722,90
5723,product_5723,128
5724,product_5724,185
5725,product_5725,46
5726,product_5726,101
5727,product_5727,107
5728,product_5728,116
5729,product_5729,91
5730,product_5730,182
5731,product_5731,125
5732,product_5732,69
5733,product_5733,82
5734,product_5734,55
5735,product_5735,23
5736,product_5736,117
5737,product_5737,65
5738,product_5738,79
5739,product_5739,124
5740,product_5740,97
5741,product_5741,189
5742,product_5742,186
5743,product_5743,34
5744,product_5744,52
5745,product_5745,128
5746,product_5746,21
5747,product_5747,141
5748,product_5748,16
5749,product_5749,179
5750,product_5750,148
5751,product_5751,46
5752,product_5752,143
5753,product_5753,33
5754,product_5754,188
5755,product_5755,57
5756,product_5756,64
5757,product_5757,183
5758,product_5758,197
5759,product_5759,131
5760,product_5760,32
5761,product_5761,137
5762,product_5762,43
5763,product_5763,170
5764,product_5764,41
5765,product_5765,152
5766,product_5766,63
5767,product_5767,13
5768,product_5768,122
5769,product_5769,146
5770,product_5770,63
5771,product_5771,112
5772,product_5772,95
5773,product_5773,166
5774,product_5774,192
5775,product_5775,60
5776,product_5776,152
5777,product_5777,181
5778,product_5778,123
5779,product_5779,154
5780,product_5780,169
5781,product_5781,27
5782,product_5782,32
5783,product_5783,187
5784,product_5784,188
5785,product_5785,43
5786,product_5786,33
5787,product_5787,121
5788,product_5788,149
5789,product_5789,79
5790,product_5790,76
5791,product_5791,126
5792,product_5792,170
5793,product_5793,27
5794,product_5794,18
5795,product_5795,177
5796,product_5796,133
5797,product_5797,52
5798,product_5798,76
5799,product_5799,119
5800,product_5800,158
5801,product_5801,179
5802,product_5802,196
5803,product_5803,98
5804,product_5804,93
5805,product_5805,124
5806,product_5806,125
5807,product_5807,27
5808,product_5808,178
5809,product_5809,193
5810,product_5810,118
5811,product_5811,55
5812,product_5812,30
5813,product_5813,110
5814,product_5814,118
5815,product_5815,45
5816,product_5816,16
5817,product_5817,56
5818,product_5818,163
5819,product_5819,42
5820,product_5820,60
5821,product_5821,14
5822,product_5822,168
5823,product_5823,187
5824,product_5824,28
5825,product_5825,35
5826,product_5826,46
5827,product_5827,164
5828,product_5828,87
5829,product_5829,94
5830,product_5830,197
5831,product_5831,157
5832,product_5832,31
5833,product_5833,114
5834,product_5834,137
5835,product_5835,188
5836,product_5836,20
5837,product_5837,17
5838,product_5838,171
5839,product_5839,10
5840,product_5840,22
5841,product_5841,56
5842,product_5842,165
5843,product_5843,173
5844,product_5844,172
5845,product_5845,167
5846,product_5846,60
5847,product_5847,115
5848,product_5848,146
5849,product_5849,81
5850,product_5850,52
5851,product_5851,15
5852,product_5852,12
5853,product_5853,15
5854,product_5854,126
5855,product_5855,11
5856,product_5856,128
5857,product_5857,63
5858,product_5858,187
5859,product_5859,123
5860,product_5860,122
5861,product_5861,124
5862,product_5862,144
5863,product_5863,119
5864,product_5864,171
5865,product_5865,17
5866,product_5866,183
5867,product_5867,67
5868,product_5868,125
5869,product_5869,48
5870,product_5870,108
5871,product_5871,72
5872,product_5872,55
5873,product_5873,178
5874,product_5874,81
5875,product_5875,110
5876,product_5876,137
5877,product_5877,84
5878,product_5878,189
5879,product_5879,151
5880,product_5880,106
5881,product_5881,50
5882,product_5882,29
5883,product_5883,39
5884,product_5884,63
5885,product_5885,184
5886,product_5886,39
5887,product_5887,124
5888,product_5888,20
5889,product_5889,123
5890,product_5890,50
5891,product_5891,17
5892,product_5892,47
5893,product_5893,111
5894,product_5894,126
5895,product_5895,182
5896,product_5896,161
5897,product_5897,93
5898,product_5898,159
5899,product_5899,89
5900,product_5900,188
5901,product_5901,200
5902,product_5902,118
5903,product_5903,11
5904,product_5904,195
5905,product_5905,63
5906,product_5906,140
5907,product_5907,193
5908,product_5908,114
5909,product_5909,131
5910,product_5910,106
5911,product_5911,193
5912,product_5912,65
5913,product_5913,188
5914,product_5914,51
5915,product_5915,197
5916,product_5916,87
5917,product_5917,38
5918,product_5918,21
5919,product_5919,152
5920,product_5920,131
5921,product_5921,117
5922,product_5922,75
5923,product_5923,124
5924,product_5924,25
5925,product_5925,118
5926,product_5926,129
5927,product_5927,135
5928,product_5928,78
5929,product_5929,116
5930,product_5930,64
5931,product_5931,80
5932,product_5932,152
5933,product_5933,149
5934,product_5934,45
5935,product_5935,25
5936,product_5936,23
5937,product_5937,126
5938,product_5938,42
5939,product_5939,162
5940,product_5940,192
5941,product_5941,62
5942,product_5942,37
5943,product_5943,75
5944,product_5944,109
5945,product_5945,173
5946,product_5946,142
5947,product_5947,27
5948,product_5948,141
5949,product_5949,19
5950,product_5950,77
5951,product_5951,169
5952,product_5952,146
5953,product_5953,158
5954,product_5954,198
5955,product_5955,48
5956,product_5956,93
5957,product_5957,137
5958,product_5958,92
5959,product_5959,200
5960,product_5960,186
5961,product_5961,125
5962,product_5962,50
5963,product_5963,131
5964,product_5964,185
5965,product_5965,86
5966,product_5966,184
5967,product_5967,158
5968,product_5968,116
5969,product_5969,81
5970,product_5970,85
5971,product_5971,106
5972,product_5972,108
5973,product_5973,93
5974,product_5974,166
5975,product_5975,60
5976,product_5976,27
5977,product_5977,182
5978,product_5978,35
5979,product_5979,192
5980,product_5980,19
5981,product_5981,119
5982,product_5982,38
5983,product_5983,166
5984,product_5984,150
5985,product_5985,199
5986,product_5986,133
5987,product_5987,166
5988,product_5988,96
5989,product_5989,135
5990,product_5990,43
5991,product_5991,198
5992,product_5992,20
5993,product_5993,67
5994,product_5994,131
5995,product_5995,76
5996,product_5996,171
5997,product_5997,165
5998,product_5998,33
5999,product_5999,143
6000,product_6000,78
6001,product_6001,179
6002,product_6002,28
6003,product_6003,38
6004,product_6004,22
6005,product_6005,109
6006,product_6006,33
6007,product_6007,114
6008,product_6008,97
6009,product_6009,112
6010,product_6010,21
6011,product_6011,193
6012,product_6012,151
6013,product_6013,179
6014,product_6014,187
6015,product_6015,18
6016,product_6016,128
6017,product_6017,51
6018,product_6018,126
6019,product_6019,60
6020,product_6020,84
6021,product_6021,172
6022,product_6022,78
6023,product_6023,182
6024,product_6024,33
6025,product_6025,58
6026,product_6026,126
6027,product_6027,160
6028,product_6028,132
6029,product_6029,31
6030,product_6030,171
6031,product_6031,108
6032,product_6032,14
6033,product_6033,67
6034,product_6034,149
6035,product_6035,198
6036,product_6036,169
6037,product_6037,79
6038,product_6038,156
6039,product_6039,124
6040,product_6040,55
6041,product_6041,30
6042,product_6042,90
6043,product_6043,168
6044,product_6044,139
6045,product_6045,163
6046,product_6046,134
6047,product_6047,29
6048,product_6048,14
6049,product_6049,43
6050,product_6050,106
6051,product_6051,142
6052,product_6052,20
6053,product_6053,44
6054,product_6054,97
6055,product_6055,182
6056,product_6056,48
6057,product_6057,39
6058,product_6058,86
6059,product_6059,128
6060,product_6060,96
6061,product_6061,191
6062,product_6062,197
6063,product_6063,60
6064,product_6064,144
6065,product_6065,106
6066,product_6066,115
6067,product_6067,143
6068,product_6068,84
6069,product_6069,187
6070,product_6070,145
6071,product_6071,124
6072,product_6072,145
6073,product_6073,97
6074,product_6074,77
6075,product_6075,108
6076,product_6076,36
6077,product_6077,92
6078,product_6078,19
6079,product_6079,122
6080,product_6080,56
6081,product_6081,15
6082,product_6082,30
6083,product_6083,117
6084,product_6084,79
6085,product_6085,36
6086,product_6086,120
6087,product_6087,94
6088,product_6088,77
6089,product_6089,10
6090,product_6090,42
6091,product_6091,60
6092,product_6092,196
6093,product_6093,10
6094,product_6094,197
6095,product_6095,89
6096,product_6096,200
6097,product_6097,198
6098,product_6098,106
6099,product_6099,23
6100,product_6100,173
6101,product_6101,131
6102,product_6102,143
6103,product_6103,184
6104,product_6104,139
6105,product_6105,47
6106,product_6106,13
6107,product_6107,96
6108,product_6108,90
6109,product_6109,144
6110,product_6110,90
6111,product_6111,62
6112,product_6112,125
6113,product_6113,139
6114,product_6114,143
6115,product_6115,62
6116,product_6116,143
6117,product_6117,77
6118,product_6118,90
6119,product_6119,17
6120,product_6120,181
6121,product_6121,164
6122,product_6122,183
6123,product_6123,57
6124,product_6124,113
6125,product_6125,107
6126,product_6126,185
6127,product_6127,10
6128,product_6128,147
6129,product_6129,68
6130,product_6130,41
6131,product_6131,193
6132,product_6132,107
6133,product_6133,108
6134,product_6134,111
6135,product_6135,21
6136,product_6136,88
6137,product_6137,194
6138,product_6138,58
6139,product_6139,158
6140,product_6140,135
6141,product_6141,193
6142,product_6142,17
6143,product_6143,129
6144,product_6144,75
6145,product_6145,122
6146,product_6146,53
6147,product_6147,125
6148,product_6148,151
6149,product_6149,72
6150,product_6150,50
6151,product_6151,131
6152,product_6152,137
6153,product_6153,54
6154,product_6154,91
6155,product_6155,96
6156,product_6156,27
6157,product_6157,76
6158,product_6158,159
6159,product_6159,183
6160,product_6160,196
6161,product_6161,16
6162,product_6162,13
6163,product_6163,27
6164,product_6164,177
6165,product_6165,49
6166,product_6166,97
6167,product_6167,11
6168,product_6168,147
6169,product_6169,128
6170,product_6170,108
6171,product_6171,10
6172,product_6172,44
6173,product_6173,16
6174,product_6174,142
6175,product_6175,129
6176,product_6176,65
6177,product_6177,44
6178,product_6178,127
6179,product_6179,75
6180,product_6180,108
6181,product_6181,15
6182,product_6182,78
6183,product_6183,30
6184,product_6184,101
6185,product_6185,90
6186,product_6186,133
6187,product_6187,160
6188,product_6188,14
6189,product_6189,85
6190,product_6190,90
6191,product_6191,22
6192,product_6192,91
6193,product_6193,70
6194,product_6194,20
6195,product_6195,180
6196,product_6196,39
6197,product_6197,10
6198,product_6198,167
6199,product_6199,80
6200,product_6200,54
6201,product_6201,51
6202,product_6202,65
6203,product_6203,109
6204,product_6204,25
6205,product_6205,124
6206,product_6206,183
6207,product_6207,129
6208,product_6208,182
6209,product_6209,70
6210,product_6210,63
6211,product_6211,138
6212,product_6212,165
6213,product_6213,181
6214,product_6214,196
6215,product_6215,144
6216,product_6216,151
6217,product_6217,189
6218,product_6218,57
6219,product_6219,148
6220,product_6220,119
6221,product_6221,186
6222,product_6222,192
6223,product_6223,175
6224,product_6224,12
6225,product_6225,103
6226,product_6226,62
6227,product_6227,111
6228,product_6228,134
6229,product_6229,112
6230,product_6230,26
6231,product_6231,147
6232,product_6232,33
6233,product_6233,169
6234,product_6234,192
6235,product_6235,163
6236,product_6236,172
6237,product_6237,19
6238,product_6238,71
6239,product_6239,133
6240,product_6240,178
6241,product_6241,138
6242,product_6242,104
6243,product_6243,81
6244,product_6244,189
6245,product_6245,110
6246,product_6246,176
6247,product_6247,61
6248,product_6248,26
6249,product_6249,155
6250,product_6250,61
6251,product_6251,192
6252,product_6252,196
6253,product_6253,63
6254,product_6254,44
6255,product_6255,65
6256,product_6256,122
6257,product_6257,54
6258,product_6258,91
6259,product_6259,187
6260,product_6260,20
6261,product_6261,29
6262,product_6262,80
6263,product_6263,105
6264,product_6264,44
6265,product_6265,15
6266,product_6266,71
6267,product_6267,171
6268,product_6268,127
6269,product_6269,108
6270,product_6270,183
6271,product_6271,186
6272,product_6272,55
6273,product_6273,21
6274,product_6274,83
6275,product_6275,112
6276,product_6276,55
6277,product_6277,104
6278,product_6278,19
6279,product_6279,148
6280,product_6280,109
6281,product_6281,60
6282,product_6282,151
6283,product_6283,159
6284,product_6284,189
6285,product_6285,36
6286,product_6286,42
6287,product_6287,53
6288,product_6288,126
6289,product_6289,120
6290,product_6290,164
6291,product_6291,178
6292,product_6292,42
6293,product_6293,171
6294,product_6294,141
6295,product_6295,27
6296,product_6296,113
6297,product_6297,111
6298,product_6298,102
6299,product_6299,142
6300,product_6300,188
6301,product_6301,148
6302,product_6302,145
6303,product_6303,191
6304,product_6304,187
6305,product_6305,56
6306,product_6306,20
6307,product_6307,42
6308,product_6308,62
6309,product_6309,29
6310,product_6310,198
6311,product_6311,142
6312,product_6312,33
6313,product_6313,39
6314,product_6314,66
6315,product_6315,121
6316,product_6316,69
6317,product_6317,140
6318,product_6318,97
6319,product_6319,127
6320,product_6320,189
6321,product_6321,167
6322,product_6322,182
6323,product_6323,154
6324,product_6324,183
6325,product_6325,121
6326,product_6326,73
6327,product_6327,149
6328,product_6328,47
6329,product_6329,51
6330,product_6330,127
6331,product_6331,193
6332,product_6332,172
6333,product_6333,105
6334,product_6334,192
6335,product_6335,21
6336,product_6336,183
6337,product_6337,128
6338,product_6338,72
6339,product_6339,101
6340,product_6340,149
6341,product_6341,152
6342,product_6342,101
6343,product_6343,62
6344,product_6344,187
6345,product_6345,131
6346,product_6346,94
6347,product_6347,12
6348,product_6348,26
6349,product_6349,136
6350,product_6350,35
6351,product_6351,102
6352,product_6352,97
6353,product_6353,97
6354,product_6354,173
6355,product_6355,27
6356,product_6356,198
6357,product_6357,40
6358,product_6358,165
6359,product_6359,167
6360,product_6360,152
6361,product_6361,170
6362,product_6362,31
6363,product_6363,61
6364,product_6364,77
6365,product_6365,150
6366,product_6366,110
6367,product_6367,164
6368,product_6368,187
6369,product_6369,181
6370,product_6370,96
6371,product_6371,159
6372,product_6372,144
6373,product_6373,134
6374,product_6374,87
6375,product_6375,31
6376,product_6376,44
6377,product_6377,194
6378,product_6378,117
6379,product_6379,135
6380,product_6380,158
6381,product_6381,42
6382,product_6382,154
6383,product_6383,72
6384,product_6384,35
6385,product_6385,98
6386,product_6386,187
6387,product_6387,94
6388,product_6388,191
6389,product_6389,35
6390,product_6390,85
6391,product_6391,130
6392,product_6392,92
6393,product_6393,147
6394,product_6394,39
6395,product_6395,11
6396,product_6396,108
6397,product_6397,181
6398,product_6398,73
6399,product_6399,58
6400,product_6400,48
6401,product_6401,84
6402,product_6402,31
6403,product_6403,147
6404,product_6404,82
6405,product_6405,80
6406,product_6406,170
6407,product_6407,182
6408,product_6408,133
6409,product_6409,97
6410,product_6410,155
6411,product_6411,41
6412,product_6412,176
6413,product_6413,145
6414,product_6414,30
6415,product_6415,46
6416,product_6416,176
6417,product_6417,148
6418,product_6418,18
6419,product_6419,53
6420,product_6420,200
6421,product_6421,63
6422,product_6422,159
6423,product_6423,74
6424,product_6424,127
6425,product_6425,50
6426,product_6426,33
6427,product_6427,26
6428,product_6428,130
6429,product_6429,191
6430,product_6430,81
6431,product_6431,141
6432,product_6432,179
6433,product_6433,16
6434,product_6434,82
6435,product_6435,96
6436,product_6436,81
6437,product_6437,97
6438,product_6438,173
6439,product_6439,147
6440,product_6440,98
6441,product_6441,97
6442,product_6442,152
6443,product_6443,193
6444,product_6444,139
6445,product_6445,33
6446,product_6446,62
6447,product_6447,32
6448,product_6448,64
6449,product_6449,38
6450,product_6450,185
6451,product_6451,198
6452,product_6452,148
6453,product_6453,98
6454,product_6454,24
6455,product_6455,12
6456,product_6456,84
6457,product_6457,147
6458,product_6458,129
6459,product_6459,80
6460,product_6460,84
6461,product_6461,11
6462,product_6462,109
6463,product_6463,166
6464,product_6464,92
6465,product_6465,102
6466,product_6466,166
6467,product_6467,83
6468,product_6468,141
6469,product_6469,188
6470,product_6470,103
6471,product_6471,70
6472,product_6472,116
6473,product_6473,18
6474,product_6474,55
6475,product_6475,166
6476,product_6476,50
6477,product_6477,39
6478,product_6478,113
6479,product_6479,18
6480,product_6480,60
6481,product_6481,43
6482,product_6482,155
6483,product_6483,163
6484,product_6484,142
6485,product_6485,10
6486,product_6486,28
6487,product_6487,130
6488,product_6488,131
6489,product_6489,16
6490,product_6490,155
6491,product_6491,133
6492,product_6492,153
6493,product_6493,192
6494,product_6494,179
6495,product_6495,34
6496,product_6496,47
6497,product_6497,64
6498,product_6498,121
6499,product_6499,55
6500,product_6500,18
6501,product_6501,55
6502,product_6502,19
6503,product_6503,152
6504,product_6504,164
6505,product_6505,131
6506,product_6506,43
6507,product_6507,154
6508,product_6508,56
6509,product_6509,86
6510,product_6510,39
6511,product_6511,162
6512,product_6512,200
6513,product_6513,45
6514,product_6514,30
6515,product_6515,71
6516,product_6516,43
6517,product_6517,58
6518,product_6518,112
6519,product_6519,49
6520,product_6520,12
6521,product_6521,111
6522,product_6522,122
6523,product_6523,147
6524,product_6524,160
6525,product_6525,173
6526,product_6526,40
6527,product_6527,111
6528,product_6528,121
6529,product_6529,126
6530,product_6530,10
6531,product_6531,138
6532,product_6532,76
6533,product_6533,157
6534,product_6534,130
6535,product_6535,89
6536,product_6536,113
6537,product_6537,116
6538,product_6538,107
6539,product_6539,109
6540,product_6540,51
6541,product_6541,53
6542,product_6542,151
6543,product_6543,22
6544,product_6544,19
6545,product_6545,186
6546,product_6546,199
6547,product_6547,177
6548,product_6548,11
6549,product_6549,69
6550,product_6550,179
6551,product_6551,95
6552,product_6552,144
6553,product_6553,33
6554,product_6554,104
6555,product_6555,131
6556,product_6556,74
6557,product_6557,103
6558,product_6558,94
6559,product_6559,70
6560,product_6560,51
6561,product_6561,127
6562,product_6562,14
6563,product_6563,158
6564,product_6564,102
6565,product_6565,173
6566,product_6566,31
6567,product_6567,131
6568,product_6568,61
6569,product_6569,123
6570,product_6570,102
6571,product_6571,186
6572,product_6572,75
6573,product_6573,43
6574,product_6574,160
6575,product_6575,94
6576,product_6576,121
6577,product_6577,74
6578,product_6578,174
6579,product_6579,144
6580,product_6580,145
6581,product_6581,113
6582,product_6582,55
6583,product_6583,33
6584,product_6584,13
6585,product_6585,182
6586,product_6586,70
6587,product_6587,122
6588,product_6588,119
6589,product_6589,25
6590,product_6590,131
6591,product_6591,41
6592,product_6592,10
6593,product_6593,151
6594,product_6594,135
6595,product_6595,124
6596,product_6596,200
6597,product_6597,126
6598,product_6598,12
6599,product_6599,198
6600,product_6600,58
6601,product_6601,90
6602,product_6602,148
6603,product_6603,176
6604,product_6604,200
6605,product_6605,65
6606,product_6606,177
6607,product_6607,180
6608,product_6608,170
6609,product_6609,20
6610,product_6610,120
6611,product_6611,49
6612,product_6612,17
6613,product_6613,150
6614,product_6614,66
6615,product_6615,84
6616,product_6616,45
6617,product_6617,64
6618,product_6618,144
6619,product_6619,167
6620,product_6620,92
6621,product_6621,30
6622,product_6622,90
6623,product_6623,27
6624,product_6624,128
6625,product_6625,173
6626,product_6626,129
6627,product_6627,72
6628,product_6628,101
6629,product_6629,152
6630,product_6630,44
6631,product_6631,51
6632,product_6632,109
6633,product_6633,195
6634,product_6634,126
6635,product_6635,16
6636,product_6636,23
6637,product_6637,177
6638,product_6638,27
6639,product_6639,152
6640,product_6640,104
6641,product_6641,87
6642,product_6642,109
6643,product_6643,52
6644,product_6644,124
6645,product_6645,59
6646,product_6646,66
6647,product_6647,153
6648,product_6648,195
6649,product_6649,146
6650,product_6650,168
6651,product_6651,127
6652,product_6652,162
6653,product_6653,132
6654,product_6654,48
6655,product_6655,139
6656,product_6656,83
6657,product_6657,159
6658,product_6658,97
6659,product_6659,23
6660,product_6660,137
6661,product_6661,191
6662,product_6662,160
6663,product_6663,160
6664,product_6664,137
6665,product_6665,166
6666,product_6666,90
6667,product_6667,40
6668,product_6668,190
6669,product_6669,153
6670,product_6670,85
6671,product_6671,52
6672,product_6672,139
6673,product_6673,104
6674,product_6674,20
6675,product_6675,110
6676,product_6676,91
6677,product_6677,84
6678,product_6678,163
6679,product_6679,81
6680,product_6680,135
6681,product_6681,46
6682,product_6682,101
6683,product_6683,35
6684,product_6684,53
6685,product_6685,62
6686,product_6686,38
6687,product_6687,27
6688,product_6688,183
6689,product_6689,59
6690,product_6690,138
6691,product_6691,79
6692,product_6692,163
6693,product_6693,117
6694,product_6694,168
6695,product_6695,162
6696,product_6696,130
6697,product_6697,94
6698,product_6698,127
6699,product_6699,95
6700,product_6700,146
6701,product_6701,191
6702,product_6702,81
6703,product_6703,92
6704,product_6704,80
6705,product_6705,126
6706,product_6706,155
6707,product_6707,49
6708,product_6708,189
6709,product_6709,158
6710,product_6710,145
6711,product_6711,32
6712,product_6712,47
6713,product_6713,161
6714,product_6714,194
6715,product_6715,166
6716,product_6716,96
6717,product_6717,82
6718,product_6718,156
6719,product_6719,167
6720,product_6720,94
6721,product_6721,139
6722,product_6722,141
6723,product_6723,190
6724,product_6724,90
6725,product_6725,56
6726,product_6726,176
6727,product_6727,155
6728,product_6728,75
6729,product_6729,35
6730,product_6730,91
6731,product_6731,26
6732,product_6732,124
6733,product_6733,175
6734,product_6734,18
6735,product_6735,82
6736,product_6736,164
6737,product_6737,193
6738,product_6738,86
6739,product_6739,78
6740,product_6740,45
6741,product_6741,137
6742,product_6742,178
6743,product_6743,200
6744,product_6744,50
6745,product_6745,39
6746,product_6746,73
6747,product_6747,145
6748,product_6748,53
6749,product_6749,182
6750,product_6750,115
6751,product_6751,147
6752,product_6752,112
6753,product_6753,152
6754,product_6754,165
6755,product_6755,73
6756,product_6756,65
6757,product_6757,145
6758,product_6758,135
6759,product_6759,150
6760,product_6760,106
6761,product_6761,154
6762,product_6762,82
6763,product_6763,160
6764,product_6764,168
6765,product_6765,122
6766,product_6766,48
6767,product_6767,21
6768,product_6768,173
6769,product_6769,36
6770,product_6770,80
6771,product_6771,147
6772,product_6772,195
6773,product_6773,127
6774,product_6774,187
6775,product_6775,38
6776,product_6776,63
6777,product_6777,12
6778,product_6778,16
6779,product_6779,72
6780,product_6780,76
6781,product_6781,17
6782,product_6782,27
6783,product_6783,44
6784,product_6784,59
6785,product_6785,27
6786,product_6786,108
6787,product_6787,51
6788,product_6788,58
6789,product_6789,18
6790,product_6790,14
6791,product_6791,54
6792,product_6792,25
6793,product_6793,184
6794,product_6794,29
6795,product_6795,27
6796,product_6796,33
6797,product_6797,95
6798,product_6798,95
6799,product_6799,165
6800,product_6800,149
6801,product_6801,156
6802,product_6802,32
6803,product_6803,96
6804,product_6804,86
6805,product_6805,14
6806,product_6806,160
6807,product_6807,177
6808,product_6808,58
6809,product_6809,97
6810,product_6810,150
6811,product_6811,122
6812,product_6812,15
6813,product_6813,24
6814,product_6814,57
6815,product_6815,73
6816,product_6816,160
6817,product_6817,11
6818,product_6818,38
6819,product_6819,98
6820,product_6820,71
6821,product_6821,78
6822,product_6822,185
6823,product_6823,32
6824,product_6824,16
6825,product_6825,177
6826,product_6826,198
6827,product_6827,117
6828,product_6828,148
6829,product_6829,93
6830,product_6830,164
6831,product_6831,17
6832,product_6832,164
6833,product_6833,38
6834,product_6834,91
6835,product_6835,126
6836,product_6836,39
6837,product_6837,139
6838,product_6838,18
6839,product_6839,136
6840,product_6840,131
6841,product_6841,181
6842,product_6842,197
6843,product_6843,153
6844,product_6844,144
6845,product_6845,174
6846,product_6846,194
6847,product_6847,187
6848,product_6848,128
6849,product_6849,84
6850,product_6850,89
6851,product_6851,76
6852,product_6852,26
6853,product_6853,83
6854,product_6854,104
6855,product_6855,124
6856,product_6856,187
6857,product_6857,169
6858,product_6858,160
6859,product_6859,86
6860,product_6860,167
6861,product_6861,138
6862,product_6862,158
6863,product_6863,82
6864,product_6864,140
6865,product_6865,72
6866,product_6866,89
6867,product_6867,135
6868,product_6868,196
6869,product_6869,57
6870,product_6870,145
6871,product_6871,189
6872,product_6872,36
6873,product_6873,86
6874,product_6874,185
6875,product_6875,86
6876,product_6876,21
6877,product_6877,190
6878,product_6878,175
6879,product_6879,47
6880,product_6880,90
6881,product_6881,190
6882,product_6882,184
6883,product_6883,93
6884,product_6884,19
6885,product_6885,63
6886,product_6886,35
6887,product_6887,96
6888,product_6888,61
6889,product_6889,175
6890,product_6890,26
6891,product_6891,36
6892,product_6892,135
6893,product_6893,92
6894,product_6894,124
6895,product_6895,106
6896,product_6896,73
6897,product_6897,56
6898,product_6898,162
6899,product_6899,102
6900,product_6900,156
6901,product_6901,129
6902,product_6902,90
6903,product_6903,17
6904,product_6904,29
6905,product_6905,54
6906,product_6906,159
6907,product_6907,149
6908,product_6908,135
6909,product_6909,188
6910,product_6910,130
6911,product_6911,101
6912,product_6912,133
6913,product_6913,34
6914,product_6914,70
6915,product_6915,168
6916,product_6916,96
6917,product_6917,26
6918,product_6918,86
6919,product_6919,148
6920,product_6920,119
6921,product_6921,11
6922,product_6922,33
6923,product_6923,59
6924,product_6924,83
6925,product_6925,148
6926,product_6926,75
6927,product_6927,156
6928,product_6928,104
6929,product_6929,159
6930,product_6930,106
6931,product_6931,28
6932,product_6932,31
6933,product_6933,31
6934,product_6934,153
6935,product_6935,197
6936,product_6936,140
6937,product_6937,118
6938,product_6938,167
6939,product_6939,102
6940,product_6940,86
6941,product_6941,128
6942,product_6942,95
6943,product_6943,62
6944,product_6944,31
6945,product_6945,198
6946,product_6946,187
6947,product_6947,66
6948,product_6948,38
6949,product_6949,152
6950,product_6950,156
6951,product_6951,64
6952,product_6952,33
6953,product_6953,170
6954,product_6954,108
6955,product_6955,196
6956,product_6956,42
6957,product_6957,133
6958,product_6958,22
6959,product_6959,120
6960,product_6960,182
6961,product_6961,17
6962,product_6962,60
6963,product_6963,64
6964,product_6964,146
6965,product_6965,35
6966,product_6966,105
6967,product_6967,66
6968,product_6968,146
6969,product_6969,56
6970,product_6970,146
6971,product_6971,179
6972,product_6972,110
6973,product_6973,119
6974,product_6974,64
6975,product_6975,160
6976,product_6976,169
6977,product_6977,101
6978,product_6978,179
6979,product_6979,185
6980,product_6980,144
6981,product_6981,182
6982,product_6982,170
6983,product_6983,80
6984,product_6984,33
6985,product_6985,169
6986,product_6986,57
6987,product_6987,140
6988,product_6988,68
6989,product_6989,173
6990,product_6990,153
6991,product_6991,103
6992,product_6992,77
6993,product_6993,181
6994,product_6994,10
6995,product_6995,139
6996,product_6996,87
6997,product_6997,65
6998,product_6998,50
6999,product_6999,62
7000,product_7000,195
7001,product_7001,68
7002,product_7002,148
7003,product_7003,12
7004,product_7004,175
7005,product_7005,135
7006,product_7006,20
7007,product_7007,74
7008,product_7008,117
7009,product_7009,175
7010,product_7010,65
7011,product_7011,183
7012,product_7012,113
7013,product_7013,121
7014,product_7014,72
7015,product_7015,166
7016,product_7016,161
7017,product_7017,95
7018,product_7018,69
7019,product_7019,127
7020,product_7020,83
7021,product_7021,87
7022,product_7022,81
7023,product_7023,126
7024,product_7024,145
7025,product_7025,30
7026,product_7026,168
7027,product_7027,112
7028,product_7028,162
7029,product_7029,21
7030,product_7030,35
7031,product_7031,69
7032,product_7032,160
7033,product_7033,25
7034,product_7034,131
7035,product_7035,103
7036,product_7036,14
7037,product_7037,62
7038,product_7038,168
7039,product_7039,41
7040,product_7040,107
7041,product_7041,74
7042,product_7042,23
7043,product_7043,97
7044,product_7044,131
7045,product_7045,69
7046,product_7046,128
7047,product_7047,83
7048,product_7048,95
7049,product_7049,174
7050,product_7050,179
7051,product_7051,48
7052,product_7052,166
7053,product_7053,192
7054,product_7054,82
7055,product_7055,35
7056,product_7056,96
7057,product_7057,156
7058,product_7058,187
7059,product_7059,126
7060,product_7060,159
7061,product_7061,129
7062,product_7062,139
7063,product_7063,156
7064,product_7064,63
7065,product_7065,108
7066,product_7066,22
7067,product_7067,121
7068,product_7068,62
7069,product_7069,183
7070,product_7070,143
7071,product_7071,79
7072,product_7072,131
7073,product_7073,173
7074,product_7074,42
